INDEX,SYNONYMS,SMILES
1471,molecule1471,O=C(O)c1ccc(F)c(F)c1
1472,molecule1472,N#Cc1cccc(NC(=O)Nc2cccc(C#N)c2)c1
1473,molecule1473,ON=Cc1c(F)c(F)c(I)c(F)c1F
1474,molecule1474,ON=Cc1ccc(Br)cc1
1475,molecule1475,ON=Cc1c(F)c(F)c(Br)c(F)c1F
1476,molecule1476,Oc1c(F)c(F)c(Br)c(F)c1F
1477,molecule1477,Cc1c(C)c(N)c(C)c(C)c1N
1478,molecule1478,Cc1ccc(N)cc1
1479,molecule1479,c1ccc(Cn2ccnc2-c2nccn2Cc2ccccc2)cc1
1480,molecule1480,O=[N+]([O-])c1n[nH]c(-c2nc([N+](=O)[O-])n[nH]2)n1
1481,molecule1481,O=[N+]([O-])c1n[nH]c2c([N+](=O)[O-])n[nH]c12
1482,molecule1482,COc1ccccc1-c1nc2cc(C(C)(C)C)cc(C(C)(C)C)c2o1
1483,molecule1483,NS(=O)(=O)c1ccc(C(=O)O)cc1
1484,molecule1484,CN(C)c1ccc(N=Nc2c(F)c(F)c(O)c(F)c2F)cc1
1485,molecule1485,Fc1c(F)c(F)c(Cl)c(F)c1F
1486,molecule1486,Fc1c(F)c(F)c(Br)c(F)c1F
1487,molecule1487,Clc1ccc(C=Cc2ccncc2)cc1
1488,molecule1488,C(=Cc1ccccn1)c1cccnc1
1489,molecule1489,O=C1C(I)=C(I)C(=O)C(I)=C1I
1490,molecule1490,O=C1C(Br)=C(I)C(=O)C(Br)=C1I
1491,molecule1491,c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51
1492,molecule1492,O=C(O)c1cnccn1
1493,molecule1493,Brc1ccccn1
1494,molecule1494,Nc1cccnc1Br
1495,molecule1495,Nc1cccnc1Cl
1496,molecule1496,Oc1cccnc1Cl
1497,molecule1497,O=C(O)C1CCCC(C(=O)O)C1
1498,molecule1498,O=C(O)c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=O
1499,molecule1499,O=[N+]([O-])c1ccc(C#CI)cc1
1500,molecule1500,OC1(C#Cc2ccc(C#CC3(O)c4ccccc4-c4ccccc43)cc2)c2ccccc2-c2ccccc21
1501,molecule1501,CCCCOc1ccc(C(=O)O)cc1
1502,molecule1502,O=C(O)c1ccccc1Br
1503,molecule1503,Fc1cc(F)c(F)c(-c2c(F)c(F)cc(F)c2F)c1F
1504,molecule1504,Oc1cc(O)c(Br)cc1Br
1505,molecule1505,c1ccc2cnccc2c1
1506,molecule1506,O=C1CCCCCN1
1507,molecule1507,NS(=O)(=O)c1ccc(Cl)cc1
1508,molecule1508,NS(=O)(=O)c1ccccc1Cl
1509,molecule1509,c1ccc2c(c1)ccc1cccnc12
1510,molecule1510,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1
1511,molecule1511,O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1Cc1ccncc1
1512,molecule1512,Oc1c(Cl)cccc1Cl
1513,molecule1513,O=C(O)c1ccccc1I
1514,molecule1514,O=C(O)c1cccc(Br)c1
1515,molecule1515,[O]N1C=CN([O])C=C1
1516,molecule1516,c1ccc(N=Nc2ccncc2)cc1
1517,molecule1517,CN(C)c1ccc(C=Cc2ccncc2)cc1
1518,molecule1518,CCN(CC)c1ccc(C=Cc2ccncc2)cc1
1519,molecule1519,COC(=O)C=Cc1cccnc1
1520,molecule1520,c1ccc(C2=NCCN2)c(C2=NCCN2)c1
1521,molecule1521,COc1cc(C=Nc2ccc(N=Cc3ccc(O)c(OC)c3)cc2)ccc1O
1522,molecule1522,c1csc(-c2ccncc2)c1
1523,molecule1523,O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1
1524,molecule1524,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-]
1525,molecule1525,COc1ccc(C=O)cc1O
1526,molecule1526,COc1cccc(C=NCCN=Cc2cccc(OC)c2O)c1O
1527,molecule1527,O=C(O)CSc1ccccc1
1528,molecule1528,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cccc(C(F)(F)F)c1
1529,molecule1529,O=C(Nc1ccccc1)Nc1cccc(Cl)c1
1530,molecule1530,O=C(Nc1cccc(Cl)c1)Nc1cccc(Cl)c1
1531,molecule1531,N#Cc1cccc(NC(=O)Nc2ccccc2)c1
1532,molecule1532,Cc1cccc(NC(=O)Nc2cccc(C#N)c2)c1
1533,molecule1533,O=C(Nc1ccccc1)Nc1cccc([N+](=O)[O-])c1
1534,molecule1534,Cc1cccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)c1
1535,molecule1535,CCCCCCCCc1ccc2c(c1)sc1c3ccc(CCCCCCCC)cc3sc21
1536,molecule1536,CCCCc1ccc2c(c1)sc1c3ccc(CCCC)cc3sc21
1537,molecule1537,O=C(O)COc1cccc(OCC(=O)O)c1
1538,molecule1538,CC1(C)OOC(C)(C)OO1
1539,molecule1539,O=C(Nc1ncnc2nc[nH]c12)c1ccccc1
1540,molecule1540,CC1(C)C(=O)N(I)C(=O)N1I
1541,molecule1541,O=C(O)c1ccc(C=Cc2ccc(C(=O)O)cc2)cc1
1542,molecule1542,Nc1cc(N)nc(N)n1
1543,molecule1543,CC(C)(C)c1ccc2c(c1)C(O)(c1ccc(C3(O)c4cc(C(C)(C)C)ccc4-c4ccc(C(C)(C)C)cc43)cc1)c1cc(C(C)(C)C)ccc1-2
1544,molecule1544,CC(=O)c1cccc(C(C)=O)c1
1545,molecule1545,c1coc(-c2ccc(-c3ccncc3)s2)c1
1546,molecule1546,c1csc(-c2ccc(-c3ccncc3)s2)c1
1547,molecule1547,c1ccc2c(c1)ccc1cnnn12
1548,molecule1548,c1ccn2nncc2c1
1549,molecule1549,Cc1nc2ccc(C(=O)c3ccccc3)cc2nc1C
1550,molecule1550,BrCCCCCCBr
1551,molecule1551,CCCCCCCCCCOc1ccc(-c2nnc(-c3ccncc3)o2)cc1
1552,molecule1552,O=C(c1ccccc1)c1cc(CCS(=O)(=O)F)c2ccc3ccccc3n12
1553,molecule1553,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21
1554,molecule1554,O=C(O)c1cc(Cl)cc(Cl)c1O
1555,molecule1555,Oc1cc(Br)cc(Br)c1
1556,molecule1556,CC(=O)OC1=CC2(OC(C)=O)CCC1C1C(=O)C=CC(=O)C12
1557,molecule1557,N#CC1=C(C#N)C(=O)C(C#N)=C(C#N)C1=O
1558,molecule1558,CC1(C)C(=O)N(Br)C(=O)N1Br
1559,molecule1559,COC(=O)c1ccncc1
1560,molecule1560,CC(C)CC1C(=O)N(Br)C(=O)N1Br
1561,molecule1561,FC(F)(F)c1ccncc1
1562,molecule1562,Cc1cnccn1
1563,molecule1563,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
1564,molecule1564,C=Cc1ccccc1
1565,molecule1565,O=C(Cl)c1ccccc1
1566,molecule1566,Cc1cnc(C)c(C)n1
1567,molecule1567,CC(=O)Cl
1568,molecule1568,COc1ccc([N+](=O)[O-])c(N)c1
1569,molecule1569,NC(=O)Nc1ccccc1
1570,molecule1570,O=C1CC(=O)NC(=S)N1
1571,molecule1571,Oc1c2ccccc2c(-c2c3ccccc3nc3ccccc23)c2ccccc12
1572,molecule1572,COc1cccc(C=Nc2ccc(C#N)cc2)c1O
1573,molecule1573,COc1cccc(C=Nc2cccc(C(C)=O)c2)c1O
1574,molecule1574,ON=Cc1ccnc2ccccc12
1575,molecule1575,O=c1c(O)c(O)c1=O
1576,molecule1576,c1cc2sc3cc4c(cc3c2s1)sc1ccsc14
1577,molecule1577,c1ccnnc1
1578,molecule1578,ON=C1CCCCC1=NO
1579,molecule1579,Nc1ccccc1N
1580,molecule1580,O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I
1581,molecule1581,CCNCc1ccncc1
1582,molecule1582,Cc1ccc(C=CC(=O)O)cc1
1583,molecule1583,COc1ccc(C=CC(=O)O)cc1
1584,molecule1584,c1ccc2c(c1)ncn2Cc1ccncc1
1585,molecule1585,Fc1c(F)c(-c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
1586,molecule1586,O=C(O)c1sccc1Cl
1587,molecule1587,O=[N+]([O-])c1ccc(O)c(C=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1
1588,molecule1588,CC(C)C(C(N)=O)c1ccccc1
1589,molecule1589,O=C(O)Cc1cccc(Cl)c1
1590,molecule1590,COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1C2
1591,molecule1591,CC(=O)c1c2ccccc2cc2ccccc12
1592,molecule1592,CNC=O
1593,molecule1593,ON=Cc1c(O)ccc2ccccc12
1594,molecule1594,COc1cc2cc3cc(OC)c(OC)cc3cc2cc1OC
1595,molecule1595,Nc1cc([N+](=O)[O-])ccc1O
1596,molecule1596,C=Cc1ccncc1
1597,molecule1597,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O
1598,molecule1598,CCCCCOc1ccc(C(=O)O)cc1
1599,molecule1599,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
1600,molecule1600,C(C=Cn1ccnc1)=Cn1ccnc1
1601,Dihydrocholesterol£¨¶þÇâµ¨¹Ì´¼£©,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
1602,molecule1602,C=C(CC(=O)O)C(=O)O
1603,molecule1603,c1ccc2c(c1)[nH]c1c3ccccc3[nH]c21
1604,molecule1604,COc1ccc2sc3c4cc(OC)ccc4sc3c2c1
1605,molecule1605,O=S(=O)(NS(=O)(=O)c1ccc(I)cc1)c1ccc(I)cc1
1606,molecule1606,On1nnnc1-c1nnnn1O
1607,molecule1607,O=C1c2c(Cl)ccc([N+](=O)[O-])c2C(=O)c2c(Cl)ccc([N+](=O)[O-])c21
1608,molecule1608,COc1ccc(-c2cc3ccccc3o2)cc1
1609,molecule1609,C(#Cc1ccccc1C#Cc1ccccc1)c1ccccc1
1610,molecule1610,N#CC(C#N)=c1c2ccc(I)cc2c(=C(C#N)C#N)c2ccc(I)cc12
1611,molecule1611,CCOC(=O)C(C)=Cc1ccncc1
1612,molecule1612,CCOC(=O)C=C(C)c1ccncc1
1613,molecule1613,CCCCOc1cc(C=Cc2ccncc2)c(OCCCC)cc1C=Cc1ccncc1
1614,molecule1614,N#Cc1ccc(N=Nc2ccc(C#N)cc2)cc1
1615,molecule1615,COc1ccc(C(=O)C=Cc2ccc3ccc4cccc5ccc2c3c45)cc1
1616,molecule1616,CC1CCCC(C)N1
1617,molecule1617,CC1CCCCN1
1618,molecule1618,CC1CNCC(C)C1
1619,molecule1619,CC1CCCNC1
1620,molecule1620,CC1CCNCC1
1621,molecule1621,O=C(Nc1ccccc1)Nc1ccccc1
1622,molecule1622,CC(C)(NC(=O)NCc1ccncc1)c1cccc(C(C)(C)NC(=O)NCc2ccncc2)c1
1623,molecule1623,CC(C=CN1CCCCCC1=O)N1CCCCCC1=O
1624,molecule1624,Cc1cc(C(Br)Br)nc2nc(NC(=O)c3ccccc3)ccc12
1625,molecule1625,O=C(O)CNc1ccccc1C(=O)O
1626,molecule1626,CCCOc1ccc(N=Nc2ccncc2)cc1
1627,molecule1627,CCCCCCOc1ccc(N=Nc2ccncc2)cc1
1628,molecule1628,CCCCCCCCOc1ccc(N=Nc2ccncc2)cc1
1629,molecule1629,CCOC(=O)C(O)c1ccccc1
1630,molecule1630,Cc1ccc(N=C2C=C(c3ccncc3)N(c3ccc(C)cc3)C2(C)O)cc1
1631,molecule1631,COc1cccc(C(=O)O)c1
1632,molecule1632,IC#Cc1cccc2cc3cccc(C#CI)c3cc12
1633,molecule1633,CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1
1634,molecule1634,O=C1NC(c2ccco2)=C2C(=O)NC(c3ccco3)=C12
1635,molecule1635,O=C1NC(c2cccs2)=C2C(=O)NC(c3cccs3)=C12
1636,molecule1636,CC(=O)N1N=C(c2cccs2)CC1c1c2ccccc2cc2ccccc12
1637,molecule1637,O=C(O)COc1ccc2ccccc2c1
1638,molecule1638,O=C(C=Cc1c2ccccc2cc2ccccc12)c1ccccc1
1639,Baicalein£¨»ÆÜËËØ£©,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
1640,molecule1640,O=C1c2ccccc2S(=O)(=O)N1Br
1641,molecule1641,O=C(NN=Cc1cccnc1)c1ccccn1
1642,molecule1642,O=C(NN=Cc1ccncc1)c1cccnc1
1643,molecule1643,OC(c1ccccc1)(c1ccccc1)c1ccc(C(O)(c2ccccc2)c2ccccc2)cc1
1644,molecule1644,Cc1nccnc1C
1645,molecule1645,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1
1646,molecule1646,Brc1cccnc1
1647,molecule1647,Clc1cccnc1
1648,molecule1648,CN(C)c1ccc(N=Nc2c(F)c(F)c(I)c(F)c2F)cc1
1649,molecule1649,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCn1ccnc1)C(=O)N(CCCn1ccnc1)C3=O
1650,molecule1650,ON=Cc1cccc(O)c1O
1651,molecule1651,Brc1cc(Br)c(Br)cc1Br
1652,molecule1652,CC=C(C=O)c1ccccc1
1653,molecule1653,O=C(O)c1cc(O)cc(C(=O)O)c1
1654,molecule1654,CC(C)=CCCC(C)=CC=O
1655,molecule1655,CN1C(=O)C(=Nc2ccccc2)c2ccccc21
1656,molecule1656,Nc1nonc1N
1657,molecule1657,CNC(=S)NN=Cc1ccc(O)cc1O
1658,molecule1658,CC(=NNC(N)=S)c1ccc(O)cc1O
1659,molecule1659,O=C(Nc1ccccc1)Nc1ccccc1C(F)(F)F
1660,molecule1660,N#Cc1ccccc1NC(=O)Nc1ccccc1
1661,molecule1661,O=C(Nc1ccccc1)Nc1ccccc1[N+](=O)[O-]
1662,molecule1662,O=C(Nc1ccccc1)Nc1ccc(C(F)(F)F)cc1
1663,molecule1663,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ccc(C(F)(F)F)cc1
1664,molecule1664,N#Cc1ccc(NC(=O)Nc2ccccc2)cc1
1665,molecule1665,O=C(Nc1ccccc1)Nc1ccc([N+](=O)[O-])cc1
1666,molecule1666,Brc1cncc(Br)c1
1667,molecule1667,O=C(O)c1ccc(Cl)cc1O
1668,molecule1668,O=C(O)c1cc(Cl)cc(Cl)c1
1669,molecule1669,CCC(C)(OO)OO
1670,molecule1670,CCC(CC)(OO)OO
1671,molecule1671,CN(C)c1ccc(C=Nc2c(F)c(F)c(I)c(F)c2F)cc1
1672,molecule1672,CN(C)c1ccncc1
1673,molecule1673,c1ccc2c(c1)sc1c3ccccc3sc21
1674,molecule1674,Clc1ccc2ccc3cccnc3c2n1
1675,molecule1675,O=C(CCCCC1CCSS1)Oc1c(F)c(F)c(I)c(F)c1F
1676,molecule1676,Nc1cccc2c(N)cccc12
1677,molecule1677,Nc1ncc(C#CI)cn1
1678,molecule1678,C#Cc1cnc(N)nc1
1679,molecule1679,Nc1cccc2c1N=S=N2
1680,molecule1680,COc1cccc(C=NC23CC4CC(CC(C4)C2)C3)c1O
1681,molecule1681,CC(NC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1
1682,molecule1682,Cc1ccccc1C(=O)NC(C)c1ccccc1
1683,molecule1683,CC(NC(=O)c1ccccc1I)c1ccccc1
1684,molecule1684,CC(O)C(=O)O
1685,molecule1685,c1ccc(Cn2ccnc2-c2ncc[nH]2)nc1
1686,molecule1686,c1cncc(Cn2ccnc2-c2ncc[nH]2)c1
1687,molecule1687,NC(=O)C(Br)(Br)Br
1688,molecule1688,O=Cn1c2ccccc2c2ccccc21
1689,molecule1689,O=Cc1ccc2ccc3cccc4ccc1c2c34
1690,molecule1690,CC(=O)c1ccc2ccc3cccc4ccc1c2c34
1691,molecule1691,O=S1(=O)NC(=S)c2ccccc21
1692,molecule1692,CNC(=S)NN=C(C)c1ccc(O)cc1O
1693,molecule1693,IC#Cc1cccc(C#CI)c1
1694,molecule1694,COc1ccc(N)cc1
1695,molecule1695,Oc1cccc(O)c1Cl
1696,molecule1696,N#CC(C#N)=c1c(F)c(F)c2c(F)c(=C(C#N)C#N)c(F)c(F)c2c1F
1697,molecule1697,c1cc2ccc3c(ccc4ccsc43)c2s1
1698,molecule1698,Nc1ccc(Br)c2ccccc12
1699,molecule1699,NC(N)=C([N+](=O)[O-])[N+](=O)[O-]
1700,molecule1700,O=C(O)Cc1cccc(F)c1
1701,molecule1701,O=C(O)Cc1ccc(F)cc1
1702,Sulfaguanidine£¨»Ç°·ëÒ£©,NC(N)=NS(=O)(=O)c1ccc(N)cc1
1703,molecule1703,C#Cc1cccc(NC(=O)c2cccc(F)c2)c1
1704,molecule1704,C#Cc1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1
1705,molecule1705,C#Cc1cccc(NC(=O)c2ccccc2F)c1
1706,molecule1706,C#Cc1cccc(NC(=O)c2ccc(Br)cc2)c1
1707,molecule1707,C#Cc1cccc(NC(=O)c2ccccc2)c1
1708,molecule1708,c1ccc2c(c1)c1ccccc1n2-c1cnc(-n2c3ccccc3c3ccccc32)cn1
1709,Telmisartan£¨ÌæÃ×É³Ì¹£©,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
1710,molecule1710,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1
1711,molecule1711,Oc1ccc(C(=C(c2ccc(O)cc2)c2ccc(O)cc2)c2ccc(O)cc2)cc1
1712,molecule1712,Cc1ncc[nH]1
1713,molecule1713,CCCCc1ncc[nH]1
1714,molecule1714,CC1=CC(O)=NS(=O)(=O)O1
1715,molecule1715,NC(=O)c1ccccc1N
1716,Flavone£¨»ÆÍª£©,O=c1cc(-c2ccccc2)oc2ccccc12
1717,molecule1717,Cc1ccc(C(=NNC(=O)c2ccncc2)c2ccccc2)cc1
1718,molecule1718,Cc1ccc(C(=NNC(=O)c2ccncc2)c2ccc(C)cc2)cc1
1719,molecule1719,Cc1cccc(N)c1
1720,molecule1720,c1ccc(-c2nnc(-c3ccccc3)o2)cc1
1721,molecule1721,Cc1ccc(-c2nnc(-c3ccccc3)o2)cc1
1722,molecule1722,Cn1cc(Br)c(=O)[nH]c1=O
1723,Emodin£¨´ó»ÆËØ£©,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
1724,molecule1724,C1CCC(NC2CCCCC2)CC1
1725,molecule1725,COc1ccc(C(N)=O)cc1
1726,molecule1726,N#Cc1cccc(C(=O)O)c1
1727,molecule1727,CC(C)(C)C(=O)O
1728,molecule1728,Cc1cc(=O)nc(N)[nH]1
1729,molecule1729,CC(=O)c1ccc2ccccc2c1
1730,molecule1730,COC(=S)Nc1ccccc1
1731,molecule1731,CCOC(=S)Nc1ccccc1
1732,molecule1732,Nc1ccncc1
1733,molecule1733,CC(=O)Nc1nccs1
1734,molecule1734,CCC(=O)Nc1ncc(C)s1
1735,molecule1735,Cc1cnc(NC(=O)c2ccccc2)s1
1736,molecule1736,Cc1c[nH]c(=S)[nH]c1=O
1737,molecule1737,N#CC(=Cc1c2ccccc2cc2ccccc12)c1ccccc1
1738,molecule1738,Cc1ccc(C(C#N)=Cc2ccc3ccccc3c2)cc1
1739,molecule1739,COc1cccc(C=Nc2ccncc2)c1O
1740,molecule1740,Oc1ccccc1C=Nc1cccnc1
1741,molecule1741,CC(C)=NNC(N)=S
1742,molecule1742,N#Cc1ccc(N)cc1
1743,molecule1743,CCOC(=O)c1[nH]c(C=Nc2cc([N+](=O)[O-])ccc2N)c(C)c1C
1744,molecule1744,C1CCC2=NCCCN2CC1
1745,molecule1745,O=c1[nH]c(-c2noc(=O)[nH]2)no1
1746,molecule1746,Ic1cccc(I)c1
1747,molecule1747,Cc1ccc2oc(=O)c(Nc3ccc([N+](=O)[O-])cc3)c(O)c2c1
1748,molecule1748,C(C=C1SCCS1)=C1SCCS1
1749,molecule1749,O=C1CCCCCO1
1750,molecule1750,Cc1nc(C)c(Cl)c(N)n1
1751,molecule1751,O=C(O)c1sccc1Br
1752,molecule1752,OC1(C#CI)CCC(O)(C#CI)CC1
1753,molecule1753,C#CC1(O)CCC(O)(C#C)CC1
1754,molecule1754,O=S1(=O)c2ccccc2S(=O)(=O)C1(F)I
1755,molecule1755,O=C1c2ccccc2C(=O)N1Br
1756,molecule1756,O=C(O)c1c[nH]c(=O)[nH]c1=O
1757,molecule1757,O=C(O)c1ccccc1Sc1ccccc1C(=O)O
1758,molecule1758,O=[N+]([O-])c1cc(C#Cc2c(F)c(F)c(I)c(F)c2F)cc([N+](=O)[O-])c1
1759,molecule1759,O=C(C=Cc1ccc2ccc3cccc4ccc1c2c34)c1ccc2ccccc2c1
1760,molecule1760,O=C(C=Cc1ccc2ccc3cccc4ccc1c2c34)c1cccs1
1761,Entacapone£¨¶÷Ëû¿¨Åó£©,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1
1762,molecule1762,C(=Cc1ccncc1)c1ccccc1
1763,molecule1763,COc1ccc(C(=O)C=Cc2c3ccccc3cc3ccccc23)cc1
1764,molecule1764,O=C(C=Cc1c2ccccc2cc2ccccc12)c1cccc2ccccc12
1765,molecule1765,O=C(O)c1ccc(Nc2cc(Nc3ccc(C(=O)O)cc3)cc(Nc3ccc(C(=O)O)cc3)c2)cc1
1766,molecule1766,Oc1ccc(Cl)cc1C=Nc1cccnc1
1767,molecule1767,Ic1ccc(-c2ccc(I)cc2)cc1
1768,molecule1768,Oc1ccc(Br)cc1C=Nc1cccnc1
1769,Bezafibrate£¨±½Ôú±´ÌØ£©,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
1770,molecule1770,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
1771,molecule1771,O=C1c2c(F)c(F)c(F)c(F)c2C(=O)c2c(F)c(F)c(F)c(F)c21
1772,Xanthohumol£¨»Æ¸¯·Ó£©,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1
1773,Metronidazole Benzoate£¨±½¼×Ëá¼×Ïõßò£©,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1
1774,molecule1774,Cc1cncc(C)c1-c1cccc2cc3cccc(-c4c(C)cncc4C)c3cc12
1775,molecule1775,c1csc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1
1776,molecule1776,c1ccc(-c2cc(-c3ccccn3)nc3ccc(-c4ccncc4)cc23)cc1
1777,molecule1777,Cn1cnc2c(=O)[nH]c(N)nc21
1778,molecule1778,Cn1c(=NN=c2n(C)c3ccccc3n2C)sc2ccccc21
1779,molecule1779,CN(C)C(=NN=c1sc2ccccc2n1C)N(C)C
1780,molecule1780,CC(C)(C)c1ccc(C(=O)O)cc1
1781,molecule1781,Cc1ccc(-n2c(-c3cccnc3)cc3c2cc(-c2cccnc2)n3-c2ccc(C)cc2)cc1
1782,molecule1782,Cc1ccc(S(=O)(=O)C(I)I)cc1
1783,molecule1783,O=C(NN=Cc1ccccn1)c1ccccc1
1784,molecule1784,Oc1c(F)cc(F)cc1F
1785,molecule1785,Oc1c(Cl)cc(Cl)cc1Cl
1786,molecule1786,Oc1c(Br)cc(Br)cc1Br
1787,molecule1787,Oc1c(I)cc(I)cc1I
1788,molecule1788,CC(C)c1cccc(C(C)C)c1N1[C]N(c2c(C(C)C)cccc2C(C)C)C=C1
1789,famotidine£¨·¨ÄªÌæ¶¡£©,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
1790,molecule1790,Cc1ccc(C2C=Cc3cc(Br)c(Br)cc3C2O)cc1
1791,molecule1791,CN(C)c1ccc(C=NNC(N)=S)cc1
1792,molecule1792,CC(Oc1ccc(COc2ccc(Cl)cc2)cc1)C(=O)O
1793,molecule1793,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I
1794,molecule1794,OCC#CCO
1795,Metaxalone£¨ÃÀËûÉ³Íª£©,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
1796,molecule1796,CC(=O)Nc1cc(Cl)ccc1O
1797,molecule1797,CC(=O)c1cc2ccccc2c2ccccc12
1798,Diethylstilbestrol£¨¼ºÏ©´Æ·Ó£©,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
1799,molecule1799,CCCCNC(=S)Nc1nc2ccccc2[nH]1
1800,molecule1800,COc1ccc[nH]c1=O
1801,molecule1801,c1csc(-c2cncnc2)c1
1802,molecule1802,O=C(O)C(Cc1ccc(O)cc1)NC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1
1803,Ethinyl Estradiol£¨ÒÒÈ²´Æ¶þ´¼£©,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
1804,molecule1804,NC1CCCCC1
1805,molecule1805,COc1cc(C=Cc2ccncc2)c(OC)cc1C=Cc1ccncc1
1806,molecule1806,Fc1cc(F)c(F)c(Br)c1F
1807,molecule1807,O=C(NCc1ccccn1)C(=O)NCc1ccccn1
1808,molecule1808,O=C(O)c1ccc2[nH]ccc2c1
1809,molecule1809,COc1ccc2cc(C=O)ccc2c1
1810,molecule1810,CC(=O)c1ccc(C)cc1
1811,molecule1811,CCN1C(=S)SC(=C2SC(=S)N(CC)C2=S)C1=S
1812,molecule1812,CCN1C(=O)C(=C2SC(=S)N(CC)C2=O)SC1=S
1813,molecule1813,CCN1C(=O)SC(=C2SC(=O)N(CC)C2=S)C1=S
1814,molecule1814,NC1C=NN=C1
1815,molecule1815,CCCCCc1ccc(C#Cc2ccccn2)cc1
1816,molecule1816,O=C(O)c1ccc2c(c1)OCO2
1817,molecule1817,Cc1cc(=O)[nH]c(=O)[nH]1
1818,molecule1818,O=C(c1ccccc1)n1c2ccccc2c2ccccc21
1819,Indapamide£¨ßÅ´ïÅÁ°·£©,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
1820,molecule1820,CCCOc1ccc(N=Nc2c(F)cc(I)c(F)c2F)cc1
1821,molecule1821,O=C(O)C12CC3(C(=O)O)CC(C(=O)O)(C1)CC(C(=O)O)(C2)C3
1822,molecule1822,CC(=NN=C(C)c1cccnc1)c1cccnc1
1823,molecule1823,Brc1ccc2ccc3cccnc3c2n1
1824,molecule1824,O=C(O)COc1cccc(C(=O)O)c1
1825,molecule1825,O=C(O)COc1ccc2ccc(OCC(=O)O)cc2c1
1826,molecule1826,Cc1cc(C(c2cc(C)c(OCC(=O)O)c(C)c2)c2ccccc2[N+](=O)[O-])cc(C)c1OCC(=O)O
1827,molecule1827,N#CN=C1C=C(Cl)C(=NC#N)C=C1Cl
1828,molecule1828,N#CN=C1C=C(Br)C(=NC#N)C=C1Br
1829,molecule1829,CC1=CC(=NC#N)C(C)=CC1=NC#N
1830,molecule1830,CCCNC(=O)CN1C(=O)NC2C1N(C)C(=O)N2C
1831,Lesinurad£¨À×Î÷ÄÇµÂ£©,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
1832,Methoxsalen£¨¼×ÑõÉ³ÁÖ£©,COc1c2occc2cc2ccc(=O)oc12
1833,Carvacrol£¨ÏãÇÛ·Ó£©,Cc1ccc(C(C)C)cc1O
1834,molecule1834,CC(=O)c1cccc2cccc(O)c12
1835,molecule1835,CCC(C)C(=O)c1cccc2cccc(O)c12
